Nivel_1,t_stamp,nombre_sitio,fecha_hora
2.09495,2025-09-17 11:27:50,tanque_alcaldes,2025-09-17 11:27:50
2.09182,2025-09-17 11:30:50,tanque_alcaldes,2025-09-17 11:30:50
2.08533,2025-09-17 11:33:50,tanque_alcaldes,2025-09-17 11:33:50
2.07629,2025-09-17 11:36:50,tanque_alcaldes,2025-09-17 11:36:50
2.07186,2025-09-17 11:39:50,tanque_alcaldes,2025-09-17 11:39:50
2.06778,2025-09-17 11:42:50,tanque_alcaldes,2025-09-17 11:42:50
2.05444,2025-09-17 11:45:50,tanque_alcaldes,2025-09-17 11:45:50
2.05802,2025-09-17 11:48:50,tanque_alcaldes,2025-09-17 11:48:50
2.04743,2025-09-17 11:51:50,tanque_alcaldes,2025-09-17 11:51:50
2.0465,2025-09-17 11:54:50,tanque_alcaldes,2025-09-17 11:54:50
2.03407,2025-09-17 11:57:50,tanque_alcaldes,2025-09-17 11:57:50
2.02765,2025-09-17 12:00:50,tanque_alcaldes,2025-09-17 12:00:50
2.02165,2025-09-17 12:03:50,tanque_alcaldes,2025-09-17 12:03:50
2.01869,2025-09-17 12:06:50,tanque_alcaldes,2025-09-17 12:06:50
2.01193,2025-09-17 12:09:50,tanque_alcaldes,2025-09-17 12:09:50
2.0022,2025-09-17 12:12:50,tanque_alcaldes,2025-09-17 12:12:50
1.99393,2025-09-17 12:15:50,tanque_alcaldes,2025-09-17 12:15:50
1.99468,2025-09-17 12:18:50,tanque_alcaldes,2025-09-17 12:18:50
1.99064,2025-09-17 12:21:50,tanque_alcaldes,2025-09-17 12:21:50
1.97707,2025-09-17 12:24:50,tanque_alcaldes,2025-09-17 12:24:50
1.97591,2025-09-17 12:27:50,tanque_alcaldes,2025-09-17 12:27:50
1.96517,2025-09-17 12:30:50,tanque_alcaldes,2025-09-17 12:30:50
1.95936,2025-09-17 12:33:50,tanque_alcaldes,2025-09-17 12:33:50
1.95178,2025-09-17 12:36:50,tanque_alcaldes,2025-09-17 12:36:50
1.94277,2025-09-17 12:39:50,tanque_alcaldes,2025-09-17 12:39:50
1.94677,2025-09-17 12:42:50,tanque_alcaldes,2025-09-17 12:42:50
1.93808,2025-09-17 12:45:50,tanque_alcaldes,2025-09-17 12:45:50
1.92824,2025-09-17 12:48:50,tanque_alcaldes,2025-09-17 12:48:50
1.92454,2025-09-17 12:51:50,tanque_alcaldes,2025-09-17 12:51:50
1.92137,2025-09-17 12:54:50,tanque_alcaldes,2025-09-17 12:54:50
1.91182,2025-09-17 12:57:50,tanque_alcaldes,2025-09-17 12:57:50
1.90908,2025-09-17 13:00:50,tanque_alcaldes,2025-09-17 13:00:50
1.90131,2025-09-17 13:03:50,tanque_alcaldes,2025-09-17 13:03:50
1.89389,2025-09-17 13:06:50,tanque_alcaldes,2025-09-17 13:06:50
1.88717,2025-09-17 13:09:50,tanque_alcaldes,2025-09-17 13:09:50
1.88229,2025-09-17 13:12:50,tanque_alcaldes,2025-09-17 13:12:50
1.8808,2025-09-17 13:15:50,tanque_alcaldes,2025-09-17 13:15:50
1.86573,2025-09-17 13:18:50,tanque_alcaldes,2025-09-17 13:18:50
1.86754,2025-09-17 13:21:50,tanque_alcaldes,2025-09-17 13:21:50
1.86175,2025-09-17 13:24:50,tanque_alcaldes,2025-09-17 13:24:50
1.85454,2025-09-17 13:27:50,tanque_alcaldes,2025-09-17 13:27:50
1.84601,2025-09-17 13:30:50,tanque_alcaldes,2025-09-17 13:30:50
1.84007,2025-09-17 13:33:50,tanque_alcaldes,2025-09-17 13:33:50
