Nivel_1,t_stamp,nombre_sitio,fecha_hora
3.4,2025-08-07 19:46:17,tanque_alcaldes,2025-08-07 19:46:17
3.4,2025-08-07 19:49:17,tanque_alcaldes,2025-08-07 19:49:17
3.4,2025-08-07 19:52:17,tanque_alcaldes,2025-08-07 19:52:17
3.4,2025-08-07 19:55:17,tanque_alcaldes,2025-08-07 19:55:17
3.4,2025-08-07 19:58:17,tanque_alcaldes,2025-08-07 19:58:17
3.4,2025-08-07 20:01:17,tanque_alcaldes,2025-08-07 20:01:17
3.4,2025-08-07 20:04:17,tanque_alcaldes,2025-08-07 20:04:17
3.4,2025-08-07 20:07:17,tanque_alcaldes,2025-08-07 20:07:17
3.4,2025-08-07 20:10:17,tanque_alcaldes,2025-08-07 20:10:17
3.4,2025-08-07 20:13:17,tanque_alcaldes,2025-08-07 20:13:17
3.4,2025-08-07 20:16:17,tanque_alcaldes,2025-08-07 20:16:17
3.4,2025-08-07 20:19:17,tanque_alcaldes,2025-08-07 20:19:17
3.4,2025-08-07 20:22:17,tanque_alcaldes,2025-08-07 20:22:17
3.4,2025-08-07 20:25:17,tanque_alcaldes,2025-08-07 20:25:17
3.4,2025-08-07 20:28:17,tanque_alcaldes,2025-08-07 20:28:17
3.4,2025-08-07 20:31:17,tanque_alcaldes,2025-08-07 20:31:17
3.4,2025-08-07 20:34:17,tanque_alcaldes,2025-08-07 20:34:17
3.4,2025-08-07 20:37:17,tanque_alcaldes,2025-08-07 20:37:17
3.4,2025-08-07 20:40:17,tanque_alcaldes,2025-08-07 20:40:17
3.4,2025-08-07 20:43:17,tanque_alcaldes,2025-08-07 20:43:17
3.4,2025-08-07 20:46:17,tanque_alcaldes,2025-08-07 20:46:17
3.4,2025-08-07 20:49:17,tanque_alcaldes,2025-08-07 20:49:17
3.4,2025-08-07 20:52:17,tanque_alcaldes,2025-08-07 20:52:17
3.4,2025-08-07 20:55:17,tanque_alcaldes,2025-08-07 20:55:17
3.4,2025-08-07 20:58:17,tanque_alcaldes,2025-08-07 20:58:17
3.4,2025-08-07 21:01:17,tanque_alcaldes,2025-08-07 21:01:17
3.4,2025-08-07 21:04:17,tanque_alcaldes,2025-08-07 21:04:17
3.4,2025-08-07 21:07:17,tanque_alcaldes,2025-08-07 21:07:17
3.4,2025-08-07 21:10:17,tanque_alcaldes,2025-08-07 21:10:17
3.4,2025-08-07 21:13:17,tanque_alcaldes,2025-08-07 21:13:17
3.4,2025-08-07 21:16:17,tanque_alcaldes,2025-08-07 21:16:17
3.4,2025-08-07 21:19:17,tanque_alcaldes,2025-08-07 21:19:17
3.4,2025-08-07 21:22:17,tanque_alcaldes,2025-08-07 21:22:17
3.4,2025-08-07 21:25:17,tanque_alcaldes,2025-08-07 21:25:17
3.4,2025-08-07 21:28:17,tanque_alcaldes,2025-08-07 21:28:17
3.4,2025-08-07 21:31:17,tanque_alcaldes,2025-08-07 21:31:17
3.4,2025-08-07 21:34:17,tanque_alcaldes,2025-08-07 21:34:17
3.4,2025-08-07 21:37:17,tanque_alcaldes,2025-08-07 21:37:17
3.4,2025-08-07 21:40:17,tanque_alcaldes,2025-08-07 21:40:17
3.4,2025-08-07 21:43:17,tanque_alcaldes,2025-08-07 21:43:17
3.4,2025-08-07 21:46:17,tanque_alcaldes,2025-08-07 21:46:17
3.4,2025-08-07 21:49:17,tanque_alcaldes,2025-08-07 21:49:17
3.4,2025-08-07 21:52:17,tanque_alcaldes,2025-08-07 21:52:17
3.4,2025-08-07 21:55:17,tanque_alcaldes,2025-08-07 21:55:17
3.4,2025-08-07 21:58:17,tanque_alcaldes,2025-08-07 21:58:17
3.4,2025-08-07 22:01:17,tanque_alcaldes,2025-08-07 22:01:17
3.4,2025-08-07 22:04:17,tanque_alcaldes,2025-08-07 22:04:17
3.4,2025-08-07 22:07:17,tanque_alcaldes,2025-08-07 22:07:17
3.4,2025-08-07 22:10:17,tanque_alcaldes,2025-08-07 22:10:17
3.4,2025-08-07 22:13:17,tanque_alcaldes,2025-08-07 22:13:17
3.4,2025-08-07 22:16:17,tanque_alcaldes,2025-08-07 22:16:17
3.4,2025-08-07 22:19:17,tanque_alcaldes,2025-08-07 22:19:17
3.4,2025-08-07 22:22:17,tanque_alcaldes,2025-08-07 22:22:17
3.4,2025-08-07 22:25:17,tanque_alcaldes,2025-08-07 22:25:17
3.4,2025-08-07 22:28:17,tanque_alcaldes,2025-08-07 22:28:17
3.4,2025-08-07 22:31:17,tanque_alcaldes,2025-08-07 22:31:17
3.4,2025-08-07 22:34:17,tanque_alcaldes,2025-08-07 22:34:17
3.4,2025-08-07 22:37:17,tanque_alcaldes,2025-08-07 22:37:17
3.4,2025-08-07 22:40:17,tanque_alcaldes,2025-08-07 22:40:17
3.4,2025-08-07 22:43:17,tanque_alcaldes,2025-08-07 22:43:17
3.4,2025-08-07 22:46:17,tanque_alcaldes,2025-08-07 22:46:17
3.4,2025-08-07 22:49:17,tanque_alcaldes,2025-08-07 22:49:17
3.4,2025-08-07 22:52:17,tanque_alcaldes,2025-08-07 22:52:17
3.4,2025-08-07 22:55:17,tanque_alcaldes,2025-08-07 22:55:17
3.4,2025-08-07 22:58:17,tanque_alcaldes,2025-08-07 22:58:17
3.4,2025-08-07 23:01:17,tanque_alcaldes,2025-08-07 23:01:17
3.4,2025-08-07 23:04:17,tanque_alcaldes,2025-08-07 23:04:17
3.4,2025-08-07 23:07:17,tanque_alcaldes,2025-08-07 23:07:17
3.4,2025-08-07 23:10:17,tanque_alcaldes,2025-08-07 23:10:17
3.4,2025-08-07 23:13:17,tanque_alcaldes,2025-08-07 23:13:17
3.4,2025-08-07 23:16:17,tanque_alcaldes,2025-08-07 23:16:17
3.4,2025-08-07 23:19:17,tanque_alcaldes,2025-08-07 23:19:17
3.4,2025-08-07 23:22:17,tanque_alcaldes,2025-08-07 23:22:17
3.4,2025-08-07 23:25:17,tanque_alcaldes,2025-08-07 23:25:17
3.4,2025-08-07 23:28:17,tanque_alcaldes,2025-08-07 23:28:17
3.4,2025-08-07 23:31:17,tanque_alcaldes,2025-08-07 23:31:17
3.4,2025-08-07 23:34:17,tanque_alcaldes,2025-08-07 23:34:17
3.4,2025-08-07 23:37:17,tanque_alcaldes,2025-08-07 23:37:17
3.4,2025-08-07 23:40:17,tanque_alcaldes,2025-08-07 23:40:17
3.4,2025-08-07 23:43:17,tanque_alcaldes,2025-08-07 23:43:17
3.4,2025-08-07 23:46:17,tanque_alcaldes,2025-08-07 23:46:17
3.4,2025-08-07 23:49:17,tanque_alcaldes,2025-08-07 23:49:17
3.4,2025-08-07 23:52:17,tanque_alcaldes,2025-08-07 23:52:17
3.4,2025-08-07 23:55:17,tanque_alcaldes,2025-08-07 23:55:17
3.4,2025-08-07 23:58:17,tanque_alcaldes,2025-08-07 23:58:17
3.4,2025-08-08 00:01:17,tanque_alcaldes,2025-08-08 00:01:17
3.4,2025-08-08 00:04:17,tanque_alcaldes,2025-08-08 00:04:17
3.4,2025-08-08 00:07:17,tanque_alcaldes,2025-08-08 00:07:17
3.4,2025-08-08 00:10:17,tanque_alcaldes,2025-08-08 00:10:17
3.4,2025-08-08 00:13:17,tanque_alcaldes,2025-08-08 00:13:17
3.4,2025-08-08 00:16:17,tanque_alcaldes,2025-08-08 00:16:17
3.4,2025-08-08 00:19:17,tanque_alcaldes,2025-08-08 00:19:17
3.4,2025-08-08 00:22:17,tanque_alcaldes,2025-08-08 00:22:17
